measurement.id,plot.id,site.id,study.id,refor.type,prior,stand.age,n,sub_n,plot.size,variables.name,mean_ha,covar_1,coV1_value,covar_2,coV2_value,covar_3,coV3_value
13395,9318,41,6559,SNR,PA,60,3,3,,SOC,31.7,max_depth,10,min_depth,0,,
13397,9318,41,6559,SNR,PA,60,3,3,,SOC,18.2,max_depth,20,min_depth,10,,
13399,9318,41,6559,SNR,PA,60,3,3,,SOC,27.3,max_depth,50,min_depth,20,,
13401,9318,41,6559,SNR,PA,60,3,3,,SOC,20.6,max_depth,100,min_depth,50,,
13396,9319,41,6559,SNR,PA,80,3,3,,SOC,36.1,max_depth,10,min_depth,0,,
13398,9319,41,6559,SNR,PA,80,3,3,,SOC,19.6,max_depth,20,min_depth,10,,
13400,9319,41,6559,SNR,PA,80,3,3,,SOC,28.8,max_depth,50,min_depth,20,,
13402,9319,41,6559,SNR,PA,80,3,3,,SOC,22.4,max_depth,100,min_depth,50,,
12766,2196,2073,6588,SNR,F,4,6,2,0.04,SOC,65.8,max_depth,10,min_depth,0,,
12767,2196,2073,6588,SNR,F,5,6,2,0.04,SOC,66.7,max_depth,10,min_depth,0,,
12768,2196,2073,6588,SNR,F,6,6,2,0.04,SOC,69.6,max_depth,10,min_depth,0,,
2302,2197,2046,6701,SNR,F,3,47,15,,SOC,16.51,max_depth,9.77,min_depth,0,,
2305,2197,2046,6701,SNR,F,3,47,15,,SOC,9.15,max_depth,17.47,min_depth,9.77,,
2308,2197,2046,6701,SNR,F,3,47,15,,SOC,14.13,max_depth,45,min_depth,17.47,,
2303,2198,2046,6701,SNR,F,4,94,15,,SOC,16.54,max_depth,9.63,min_depth,0,,
2306,2198,2046,6701,SNR,F,4,94,15,,SOC,9.31,max_depth,17.42,min_depth,9.63,,
2309,2198,2046,6701,SNR,F,4,94,15,,SOC,16.55,max_depth,45,min_depth,17.42,,
2304,2199,2046,6701,SNR,F,9,43,15,,SOC,18.7,max_depth,10.2,min_depth,0,,
2307,2199,2046,6701,SNR,F,9,43,15,,SOC,8.72,max_depth,17.66,min_depth,10.2,,
2310,2199,2046,6701,SNR,F,9,43,15,,SOC,15.62,max_depth,45,min_depth,17.66,,
2289,2200,399,6803,SNR,H,3,1,9,,SOC,15.8,max_depth,10,min_depth,0,,
2292,2200,399,6803,SNR,H,3,1,9,,SOC,25.5,max_depth,30,min_depth,10,,
2295,2200,399,6803,SNR,H,3,1,9,,SOC,43.7,max_depth,60,min_depth,30,,
2290,2201,3877,6803,SNR,H/D,10,4,9,,SOC,27.4,max_depth,10,min_depth,0,,
2293,2201,3877,6803,SNR,H/D,10,4,9,,SOC,25.2,max_depth,30,min_depth,10,,
2296,2201,3877,6803,SNR,H/D,10,4,9,,SOC,19.8,max_depth,60,min_depth,30,,
2291,2202,3878,6803,SNR,H/D,26,4,9,,SOC,16.2,max_depth,10,min_depth,0,,
2294,2202,3878,6803,SNR,H/D,26,4,9,,SOC,34.2,max_depth,30,min_depth,10,,
2297,2202,3878,6803,SNR,H/D,26,4,9,,SOC,43.2,max_depth,60,min_depth,30,,
13403,9320,14006,6803,SNR,H/D,73,4,9,,SOC,31.9,max_depth,10,min_depth,0,,
13404,9320,14006,6803,SNR,H/D,73,4,9,,SOC,32.4,max_depth,30,min_depth,10,,
13405,9320,14006,6803,SNR,H/D,73,4,9,,SOC,30.8,max_depth,60,min_depth,30,,
2317,9391,41,6996,SNR,PA,10,3,3,0.0576,SOC,147,max_depth,100,min_depth,0,,
2318,9392,41,6996,SNR,PA,20,3,3,0.0576,SOC,112,max_depth,100,min_depth,0,,
2319,9393,41,6996,SNR,PA,30,3,3,0.0576,SOC,100,max_depth,100,min_depth,0,,
13407,9321,41,6996,SNR,PA,60,3,3,0.0576,SOC,98,max_depth,100,min_depth,0,,
13408,9322,41,6996,SNR,PA,80,3,3,0.0576,SOC,107,max_depth,100,min_depth,0,,
2325,2205,393,7005,SNR,C,7,1,3,,soil_perC,2.545,max_depth,10,min_depth,0,,
2326,2205,393,7005,SNR,C,7,1,3,,soil_perC,1.572,max_depth,20,min_depth,10,,
2327,2206,393,7005,SNR,C,7,1,3,,soil_perC,4.304,max_depth,10,min_depth,0,,
2328,2206,393,7005,SNR,C,7,1,3,,soil_perC,0.849,max_depth,20,min_depth,10,,
2329,2207,393,7005,SNR,C,7,1,3,,soil_perC,1.795,max_depth,10,min_depth,0,,
2330,2207,393,7005,SNR,C,7,1,3,,soil_perC,0.971,max_depth,20,min_depth,10,,
2331,2208,393,7005,SNR,C,7,1,3,,soil_perC,5.579,max_depth,10,min_depth,0,,
2332,2208,393,7005,SNR,C,7,1,3,,soil_perC,1.446,max_depth,20,min_depth,10,,
2333,2209,393,7005,SNR,C,7,1,3,,soil_perC,1.798,max_depth,10,min_depth,0,,
2334,2210,393,7005,SNR,C,7,1,3,,soil_perC,3.645,max_depth,10,min_depth,0,,
2335,2210,393,7005,SNR,C,7,1,3,,soil_perC,1.835,max_depth,20,min_depth,10,,
2336,2211,393,7005,SNR,C,7,1,3,,soil_perC,2.677,max_depth,10,min_depth,0,,
2337,2211,393,7005,SNR,C,7,1,3,,soil_perC,1.06,max_depth,20,min_depth,10,,
2338,2212,393,7005,SNR,C,7,1,3,,soil_perC,2.757,max_depth,10,min_depth,0,,
2339,2212,393,7005,SNR,C,7,1,3,,soil_perC,1.401,max_depth,20,min_depth,10,,
2340,2213,393,7005,SNR,C,7,1,3,,soil_perC,1.978,max_depth,10,min_depth,0,,
2341,2213,393,7005,SNR,C,7,1,3,,soil_perC,1.671,max_depth,20,min_depth,10,,
2342,2214,393,7005,SNR,C,7,1,3,,soil_perC,2.834,max_depth,10,min_depth,0,,
2343,2214,393,7005,SNR,C,7,1,3,,soil_perC,1.525,max_depth,20,min_depth,10,,
2344,2215,393,7005,SNR,C,7,1,3,,soil_perC,3.259,max_depth,10,min_depth,0,,
2345,2215,393,7005,SNR,C,7,1,3,,soil_perC,1.015,max_depth,20,min_depth,10,,
2346,2216,393,7005,SNR,C,7,1,3,,soil_perC,5.915,max_depth,10,min_depth,0,,
2347,2216,393,7005,SNR,C,7,1,3,,soil_perC,3.612,max_depth,20,min_depth,10,,
2348,2217,393,7005,SNR,C,7,1,3,,soil_perC,9.004,max_depth,10,min_depth,0,,
2349,2217,393,7005,SNR,C,7,1,3,,soil_perC,7.355,max_depth,20,min_depth,10,,
2350,2218,393,7005,SNR,C,7,1,3,,soil_perC,7.889,max_depth,10,min_depth,0,,
13411,9323,393,7005,SNR,C,7,1,3,,soil_perC,5.207,max_depth,10,min_depth,0,,
13412,9323,393,7005,SNR,C,7,1,3,,soil_perC,2.575,max_depth,20,min_depth,10,,
2385,2220,3570,7212,H,H,0,3,5,0.04,soil_perC,1.07,max_depth,20,min_depth,0,bulk_density,1.36
2386,2220,3570,7212,SNR,H,14,3,5,0.04,SOC,30.3,max_depth,20,min_depth,0,,
2387,2220,3570,7212,SNR,H,14,3,5,0.04,SOC,23.3,max_depth,40,min_depth,20,,
2388,2220,3570,7212,SNR,H,14,3,3,0.04,SOC,10.1,max_depth,60,min_depth,40,,
2389,2220,3570,7212,SNR,H,14,3,3,0.04,SOC,11,max_depth,80,min_depth,60,,
2390,2220,3570,7212,SNR,H,14,3,3,0.04,SOC,9.5,max_depth,100,min_depth,80,,
12854,8775,410,7216,PA,PA,0,3,3,0.007853982,soil_perC,7.12,max_depth,10,min_depth,0,,
12855,8775,410,7216,PA,PA,0,3,3,0.007853982,soil_perC,3.69,max_depth,20,min_depth,10,,
12856,8775,410,7216,PA,PA,0,3,3,0.007853982,soil_perC,2.28,max_depth,30,min_depth,20,,
12851,8776,412,7216,PA,PA,0,3,3,0.007853982,soil_perC,3.56,max_depth,10,min_depth,0,,
12852,8776,412,7216,PA,PA,0,3,3,0.007853982,soil_perC,1.82,max_depth,20,min_depth,10,,
12853,8776,412,7216,PA,PA,0,3,3,0.007853982,soil_perC,1.59,max_depth,30,min_depth,20,,
12848,8777,13970,7216,PA,PA,0,3,3,0.007853982,soil_perC,5.79,max_depth,10,min_depth,0,,
12849,8777,13970,7216,PA,PA,0,3,3,0.007853982,soil_perC,2.66,max_depth,20,min_depth,10,,
12850,8777,13970,7216,PA,PA,0,3,3,0.007853982,soil_perC,2.01,max_depth,30,min_depth,20,,
12845,8778,13969,7216,PA,PA,0,3,3,0.007853982,soil_perC,5.98,max_depth,10,min_depth,0,,
12846,8778,13969,7216,PA,PA,0,3,3,0.007853982,soil_perC,3.4,max_depth,20,min_depth,10,,
12847,8778,13969,7216,PA,PA,0,3,3,0.007853982,soil_perC,2.2,max_depth,30,min_depth,20,,
2394,2221,414,7216,SNR,PA,3,3,3,0.007853982,SOC,31.5,max_depth,10,min_depth,0,,
2395,2221,414,7216,SNR,PA,3,3,3,0.007853982,SOC,25.5,max_depth,20,min_depth,10,,
2396,2221,414,7216,SNR,PA,3,3,3,0.007853982,SOC,16.4,max_depth,30,min_depth,20,,
2397,2222,415,7216,SNR,PA,3,3,3,0.007853982,SOC,33.1,max_depth,10,min_depth,0,,
2398,2222,415,7216,SNR,PA,3,3,3,0.007853982,SOC,23.6,max_depth,20,min_depth,10,,
2399,2222,415,7216,SNR,PA,3,3,3,0.007853982,SOC,13.4,max_depth,30,min_depth,20,,
2400,2223,416,7216,SNR,PA,7,3,3,0.007853982,SOC,39.9,max_depth,10,min_depth,0,,
2401,2223,416,7216,SNR,PA,7,3,3,0.007853982,SOC,26.2,max_depth,20,min_depth,10,,
2402,2223,416,7216,SNR,PA,7,3,3,0.007853982,SOC,23.4,max_depth,30,min_depth,20,,
2403,2228,417,7216,SNR,PA,8,3,3,0.007853982,SOC,27.9,max_depth,10,min_depth,0,,
2404,2228,417,7216,SNR,PA,8,3,3,0.007853982,SOC,17.7,max_depth,20,min_depth,10,,
2405,2228,417,7216,SNR,PA,8,3,3,0.007853982,SOC,11.2,max_depth,30,min_depth,20,,
2415,2229,412,7216,SNR,PA,11,3,3,0.007853982,SOC,32.6,max_depth,10,min_depth,0,,
2416,2229,412,7216,SNR,PA,11,3,3,0.007853982,SOC,21.9,max_depth,20,min_depth,10,,
2417,2229,410,7216,SNR,PA,11,3,3,0.007853982,SOC,15.2,max_depth,30,min_depth,20,,
2418,2230,419,7216,SNR,PA,15,3,3,0.007853982,SOC,40.1,max_depth,10,min_depth,0,,
2419,2230,419,7216,SNR,PA,15,3,3,0.007853982,SOC,17.1,max_depth,20,min_depth,10,,
2420,2230,419,7216,SNR,PA,15,3,3,0.007853982,SOC,13.3,max_depth,30,min_depth,20,,
2421,2231,420,7216,SNR,PA,17,3,3,0.007853982,SOC,38.1,max_depth,10,min_depth,0,,
2422,2231,420,7216,SNR,PA,17,3,3,0.007853982,SOC,24.9,max_depth,20,min_depth,10,,
2423,2231,420,7216,SNR,PA,17,3,3,0.007853982,SOC,19.2,max_depth,30,min_depth,20,,
2424,2232,421,7216,SNR,PA,20,3,3,0.007853982,SOC,33,max_depth,10,min_depth,0,,
2425,2232,421,7216,SNR,PA,20,3,3,0.007853982,SOC,19,max_depth,20,min_depth,10,,
2426,2232,421,7216,SNR,PA,20,3,3,0.007853982,SOC,14,max_depth,30,min_depth,20,,
2427,2233,412,7216,SNR,PA,22,3,3,0.007853982,SOC,40.7,max_depth,10,min_depth,0,,
2428,2233,412,7216,SNR,PA,22,3,3,0.007853982,SOC,25.1,max_depth,20,min_depth,10,,
2429,2233,412,7216,SNR,PA,22,3,3,0.007853982,SOC,20.4,max_depth,30,min_depth,20,,
2430,2234,423,7216,SNR,PA,23,3,3,0.007853982,SOC,38.9,max_depth,10,min_depth,0,,
2431,2234,423,7216,SNR,PA,23,3,3,0.007853982,SOC,22.4,max_depth,20,min_depth,10,,
2432,2234,423,7216,SNR,PA,23,3,3,0.007853982,SOC,15.5,max_depth,30,min_depth,20,,
2433,2235,424,7216,SNR,PA,28,3,3,0.007853982,SOC,37.7,max_depth,10,min_depth,0,,
2434,2235,424,7216,SNR,PA,28,3,3,0.007853982,SOC,21.4,max_depth,20,min_depth,10,,
2435,2235,424,7216,SNR,PA,28,3,3,0.007853982,SOC,12.5,max_depth,30,min_depth,20,,
2436,2236,425,7216,SNR,PA,33,3,3,0.007853982,SOC,33.8,max_depth,10,min_depth,0,,
2437,2236,425,7216,SNR,PA,33,3,3,0.007853982,SOC,17.5,max_depth,20,min_depth,10,,
2438,2236,425,7216,SNR,PA,33,3,3,0.007853982,SOC,11.4,max_depth,30,min_depth,20,,
2466,2264,2086,7276,SNR,SC,2,1,,0.1256,SOC,47.9,max_depth,30,min_depth,0,,
2467,2265,2086,7276,SNR,SC,2,1,,0.1256,SOC,59.9,max_depth,30,min_depth,0,,
2468,2266,2086,7276,SNR,SC,3,1,,0.1256,SOC,36.7,max_depth,30,min_depth,0,,
2469,2267,2086,7276,SNR,SC,3,1,,0.1256,SOC,54.1,max_depth,30,min_depth,0,,
2470,2268,2086,7276,SNR,SC,4,1,,0.1256,SOC,39.7,max_depth,30,min_depth,0,,
2471,2269,2086,7276,SNR,SC,5,1,,0.1256,SOC,28.3,max_depth,30,min_depth,0,,
2472,2270,2086,7276,SNR,SC,5,1,,0.1256,SOC,29.7,max_depth,30,min_depth,0,,
2473,2271,2086,7276,SNR,SC,6,1,,0.1256,SOC,28.7,max_depth,30,min_depth,0,,
2474,2272,2086,7276,SNR,SC,6,1,,0.1256,SOC,36.3,max_depth,30,min_depth,0,,
2475,2273,2086,7276,SNR,SC,6,1,,0.1256,SOC,44.7,max_depth,30,min_depth,0,,
2476,2274,2086,7276,SNR,SC,6,1,,0.1256,SOC,65.4,max_depth,30,min_depth,0,,
2477,2275,2086,7276,SNR,SC,9,1,,0.1256,SOC,47.7,max_depth,30,min_depth,0,,
2478,2276,2086,7276,SNR,SC,9,1,,0.1256,SOC,56.3,max_depth,30,min_depth,0,,
2479,2277,2086,7276,SNR,SC,10,1,,0.1256,SOC,56.5,max_depth,30,min_depth,0,,
2480,2278,2086,7276,SNR,SC,13,1,,0.1256,SOC,48.3,max_depth,30,min_depth,0,,
2481,2279,2086,7276,SNR,SC,19,1,,0.1256,SOC,45.3,max_depth,30,min_depth,0,,
2482,2280,2086,7276,SNR,SC,19,1,,0.1256,SOC,55.9,max_depth,30,min_depth,0,,
2483,2281,2086,7276,SNR,SC,19,1,,0.1256,SOC,57.5,max_depth,30,min_depth,0,,
2484,2282,2086,7276,SNR,SC,25,1,,0.1256,SOC,36.3,max_depth,30,min_depth,0,,
2485,2283,2086,7276,SNR,SC,25,1,,0.1256,SOC,45.5,max_depth,30,min_depth,0,,
2486,2284,2086,7276,SNR,SC,25,1,,0.1256,SOC,50.9,max_depth,30,min_depth,0,,
2487,2285,2086,7276,SNR,SC,25,1,,0.1256,SOC,20.5,max_depth,30,min_depth,0,,
2488,2286,2086,7276,SNR,SC,25,1,,0.1256,SOC,25.9,max_depth,30,min_depth,0,,
2489,2287,2086,7276,SNR,SC,25,1,,0.1256,SOC,26.9,max_depth,30,min_depth,0,,
2490,2288,2086,7276,SNR,SC,25,1,,0.1256,SOC,33.3,max_depth,30,min_depth,0,,
2491,2289,2086,7276,SNR,SC,25,1,,0.1256,SOC,39.5,max_depth,30,min_depth,0,,
2492,2290,2086,7276,SNR,SC,25,1,,0.1256,SOC,72,max_depth,30,min_depth,0,,
2499,2292,3741,7280,SC,SC,0,8,6,0.04,soil_perC,2.9,max_depth,5,min_depth,0,bulk_density,1
2500,2292,3741,7280,SC,SC,0,8,6,0.04,soil_perC,2,max_depth,10,min_depth,5,bulk_density,1.1
2501,2292,3741,7280,SC,SC,0,8,6,0.04,soil_perC,1.5,max_depth,15,min_depth,10,bulk_density,1.1
2502,2292,3741,7280,SC,SC,0,8,6,0.04,soil_perC,1.2,max_depth,20,min_depth,15,bulk_density,1.2
2503,2292,3741,7280,SC,SC,0,8,6,0.04,soil_perC,1,max_depth,25,min_depth,20,bulk_density,1.2
2504,2292,3741,7280,SC,SC,0,8,6,0.04,soil_perC,1,max_depth,30,min_depth,25,bulk_density,1.2
2493,2291,3741,7280,SNR,SC,25,10,6,0.04,soil_perC,3.4,max_depth,5,min_depth,0,bulk_density,0.9
2494,2291,3741,7280,SNR,SC,25,10,6,0.04,soil_perC,2,max_depth,10,min_depth,5,bulk_density,1.1
2495,2291,3741,7280,SNR,SC,25,10,6,0.04,soil_perC,1.3,max_depth,15,min_depth,10,bulk_density,1.2
